,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
9737,0,0,0,3,0,1561.048132,1,1,12.996259,77.75314300000001,84.0
9738,0,0,0,1,0,699.8880178999999,1,1,31.1047715,77.1750505,25.0
9739,0.5,0,0,3,0,1489.028213,1,1,28.644114,77.338923,95.0
9740,0,0,0,2,0,849.8991645,1,1,18.602428,73.787111,59.0
9741,0.5,0,1,2,0,1250.0,1,1,18.627,73.7829,100.0
9742,0.5,0,0,2,0,1260.210035,1,1,13.028814,77.577062,54.0
9743,0.5,0,0,3,0,1400.826446,1,1,28.392679,77.344375,67.8
9744,0,0,0,2,0,1350.256549,1,1,28.9927,77.6824,50.0
9745,0.5,0,0,2,0,1210.136674,1,1,12.96991,77.59796,85.0
9746,0,0,0,2,0,1260.063003,1,1,26.151597,85.465558,36.0
9747,1,0,0,2,0,1280.0,1,0,24.69028,78.41889,60.8
9748,0.5,0,0,2,0,833.6112037,1,1,13.025,80.1847,50.0
9749,0.5,0,0,3,0,1122.10568,1,1,12.91716,80.19287,56.7
9750,0.5,0,1,3,0,1550.207039,1,1,28.576117,77.382136,59.9
9751,0.5,1,0,2,0,1199.887069,0,1,18.5511925,73.94993649999999,85.0
9752,0.5,0,0,1,0,645.0667057999999,1,1,24.69028,78.41889,44.0
9753,0,0,0,4,0,1919.385797,1,1,28.66667,77.41667,130.0
9754,0,0,0,2,0,1170.160897,1,1,12.897859,77.617213,48.0
9755,0.5,0,1,2,0,710.0031556,1,0,18.5853,73.7413,45.0
9756,0,0,0,3,0,1765.225066,1,1,28.2102,76.8606,40.0
9757,0,0,0,1,0,740.1315789,1,1,26.900926,75.775927,27.0
9758,0,0,0,2,0,700.0656312000001,1,1,28.634537,77.471342,32.0
9759,0.5,1,0,2,0,1005.405405,0,1,22.54111,88.33778000000001,37.2
9760,0,0,0,2,0,1065.224517,1,1,27.216013,77.950834,32.5
9761,0,0,1,3,0,1920.083031,1,1,29.14745,76.956863,37.0
9762,0.5,0,0,4,0,1790.4034379999998,1,1,30.690115,76.759652,150.0
9763,0.5,0,0,3,0,2199.837907,1,1,12.876691,77.59908,190.0
9764,0,0,0,1,0,296.0039467,1,1,28.467299,77.02889499999999,18.0
9765,0,0,0,2,0,1038.062284,1,1,13.071197,80.170051,57.0
9766,0.5,0,0,2,0,1280.081925,1,1,18.558319,73.77588,100.0
9767,0,0,0,2,0,749.9414107999999,1,1,22.486964,88.313191,32.0
9768,0,0,0,3,0,2032.895953,1,1,16.51667,80.61667,110.0
9769,0.5,0,0,3,0,1352.221507,1,1,35.0,136.0,63.0
9770,0.5,0,0,3,0,1655.172414,1,1,12.9407,77.7466,120.0
9771,0.5,0,0,4,0,2152.85253,1,1,15.462648000000002,73.804488,200.0
9772,0.5,0,1,2,0,1026.045777,1,1,28.743724,76.81131500000001,78.0
9773,0,0,0,2,0,1468.141333,1,1,12.985039,77.54383,150.0
9774,0,0,0,2,0,978.2608696,1,1,22.1764,75.8193,31.5
9775,0,0,0,2,0,883.0869649,1,1,12.879728,77.650297,46.0
9776,0.5,1,1,3,0,3033.485008,0,1,12.8682,77.5321,260.0
9777,0.5,0,0,1,0,650.0290192000001,1,1,18.510861,73.926175,56.0
9778,0,0,1,1,0,584.9663644,1,1,28.560719,77.386208,40.0
9779,0,0,0,3,0,1500.0,1,1,20.742166,80.104602,90.0
9780,0,0,0,2,0,1100.0,1,1,22.294094,73.23368599999999,22.0
9781,0.5,0,0,4,0,3400.0,1,1,9.935413,76.298608,340.0
9782,0.5,0,1,3,0,2454.3379,1,1,18.96667,72.83333,430.0
9783,0,0,0,2,0,1100.038825,1,1,15.62,73.767,85.0
9784,0,0,0,2,0,1300.390117,1,1,28.22,76.78,30.0
9785,0.5,1,0,2,0,975.4716981,0,1,12.952357,77.72250600000001,51.7
9786,0,0,0,3,0,1500.0,1,1,28.686091,77.334644,36.0
9787,0,0,0,2,0,594.0940066000001,1,1,13.0983,80.1622,34.0
9788,0.5,0,0,3,0,1125.311721,1,1,30.768683000000003,76.650876,36.1
9789,0.5,0,0,2,0,1203.27701,1,1,13.057734,77.64420600000001,47.0
9790,0,0,0,3,0,1410.039481,1,1,22.775,86.2528,25.0
9791,0,0,0,2,0,1050.105011,1,1,19.0247,73.3169,35.0
9792,0.5,0,0,2,0,647.3190204,1,1,19.139348,72.820458,240.0
9793,0.5,0,0,2,0,1070.090958,1,1,18.510418,73.781944,100.0
9794,0,0,0,3,0,1600.0,1,1,28.403138,77.070052,60.0
9795,0.5,0,0,3,0,1470.02551,1,1,27.099584000000004,75.481031,46.1
9796,0.5,0,0,3,0,1199.887069,1,1,19.245347,73.124577,85.0
9797,0,0,0,3,0,1530.077552,1,1,12.87028,74.88056,73.0
9798,0,1,1,3,0,1755.1557699999998,0,1,25.611046,85.095322,80.0
9799,0.5,1,1,2,0,49689.75433,0,0,22.281215,70.789479,9850.0
9800,0,0,0,2,0,969.6458685,1,1,22.082521,82.13064399999999,23.0
9801,1,1,1,2,0,831.8708319,0,0,26.928785,75.828002,23.7
9802,0,0,0,2,0,1020.176831,1,1,23.091949,72.59689300000001,45.0
9803,0.5,0,0,3,0,1350.032531,1,1,26.8626,75.7633,41.5
9804,0.5,1,1,2,0,829.9472638,0,1,19.222101,72.988231,96.0
9805,0.5,1,1,2,0,594.0510035,0,0,19.1759,72.9522,140.0
9806,0,0,0,2,0,1100.0,1,1,21.106063,79.00644100000001,55.0
9807,0,0,1,3,0,1524.74783,1,1,12.96991,77.59796,130.0
9808,0.5,0,0,2,0,895.6171925000001,1,1,13.042089,80.124264,42.3
9809,0,0,0,5,0,3291.639236,1,1,11.03143,77.01262,150.0
9810,0.5,1,1,1,0,426.6756257,0,1,19.193771,73.19789200000001,25.4
9811,0,0,0,2,0,1082.055906,1,1,28.9196,76.8972,48.0
9812,0,0,0,1,0,523.0125523,1,1,39.912312,-86.21248800000001,12.5
9813,0,0,0,3,0,2017.693621,1,1,28.429614,77.481711,130.0
9814,0.5,0,1,2,0,905.0772627,1,1,18.452663,73.93104,41.0
9815,0.5,0,1,2,0,995.0248756,1,1,26.900926,75.775927,32.0
9816,0.5,0,0,1,0,610.0156051,1,1,20.257016,74.455725,43.0
9817,0,0,0,3,0,1399.253731,1,1,27.213488,78.01068599999999,60.0
9818,0.5,0,0,2,0,1246.692149,1,1,28.406388,77.342588,42.4
9819,0,0,0,3,0,1472.134595,1,1,12.96991,77.59796,70.0
9820,0,0,0,3,0,1800.1469510000002,1,1,21.211929,81.655468,49.0
9821,0.5,0,1,3,0,758.7050839999999,1,0,19.4559,72.8114,68.2
9822,0.5,0,1,3,0,1555.241365,1,1,12.995285,77.766797,77.0
9823,0.5,0,0,1,0,530.0788955,1,1,24.69028,78.41889,21.5
9824,0.5,0,1,2,0,900.090009,1,1,18.651598,73.735448,50.0
9825,0,0,0,2,0,74.00098668,1,1,15.395220000000002,73.80773,39.0
9826,0,0,0,1,0,591.9854281,1,1,18.505752,74.117056,26.0
9827,0.5,0,0,3,0,1150.251618,1,1,22.29691,70.79836,48.0
9828,0.5,0,0,1,0,430.0335426,1,1,28.743724,76.81131500000001,50.0
9829,0.5,0,0,2,0,1000.0,1,1,28.9196,76.8972,45.0
9830,0,0,0,3,0,1400.124456,1,1,30.68582,76.724733,45.0
9831,0.5,0,0,4,0,3347.158553,1,1,22.54111,88.33778000000001,460.0
9832,0.5,1,0,3,0,1709.206928,0,1,22.54111,88.33778000000001,150.0
9833,0,0,0,1,0,529.8793053,1,1,29.9243,78.1076,18.0
9834,0.5,0,0,3,0,1425.030979,1,1,13.012767,77.756579,57.5
9835,0,0,0,2,0,1195.219124,1,1,21.4927,86.9335,45.0
9836,0.5,0,0,3,0,1771.336554,1,1,30.723932,76.67447299999999,77.0
9837,0.5,1,1,3,0,2214.103841,0,1,18.558319,73.77588,200.0
9838,0.5,0,0,4,0,2800.0,1,1,21.0,77.0,280.0
9839,0,0,0,2,0,1100.070972,1,1,22.72056,75.84722,31.0
9840,0.5,1,1,2,0,952.9743797,0,1,18.977995,72.850686,260.0
9841,0.5,0,1,2,0,730.7998937000001,1,1,19.239813,72.962722,110.0
9842,0,0,0,2,0,1000.0,1,1,28.2102,76.8606,24.5
9843,0.5,1,1,2,0,521.0252092000001,0,0,19.18,72.96333,99.0
9844,0.5,0,1,1,0,574.2574257,1,0,13.05,80.11,31.9
9845,0,0,0,4,0,2400.0,1,1,22.288976,73.128222,90.0
9846,0.5,0,1,3,0,1829.965688,1,1,18.475864,73.89000899999999,96.0
9847,0.5,0,0,2,0,1112.251882,1,1,28.456809000000003,77.099182,130.0
9848,0.5,0,0,2,0,1250.0,1,1,20.098413,79.10786,67.0
9849,0.5,0,0,2,0,1345.442314,1,1,15.462648000000002,73.804488,80.0
9850,0.5,0,0,1,0,1500.375094,1,1,19.12775,72.827595,40.0
9851,0,0,0,2,0,900.090009,1,1,13.05,80.11,30.0
9852,0.5,1,0,1,0,404.0237467,0,1,19.218498,72.992114,49.0
9853,0.5,0,0,2,0,1079.913607,1,1,22.5922,88.484911,85.0
9854,0.5,0,0,1,0,680.1319043999999,1,1,21.56128,74.21238000000001,33.0
9855,0.5,0,1,2,0,1567.987958,1,1,26.8626,75.7633,62.5
9856,0.5,1,1,2,0,1288.870704,0,1,30.684523,76.691728,63.0
9857,0.5,0,1,3,0,1665.001665,1,1,12.86,77.786,100.0
9858,0,0,0,2,0,797.6071785,1,1,15.375415,75.129696,16.0
9859,0.5,0,0,4,0,2359.72732,1,1,12.915026,77.668562,180.0
9860,0,0,0,3,0,1566.24286,1,1,12.96991,77.59796,85.0
9861,0,0,0,1,0,387.4856487,1,1,22.30287,73.158703,27.0
9862,0.5,0,0,2,0,1029.126214,1,1,18.205923,72.99918199999999,79.5
9863,0.5,1,1,2,0,1099.201345,0,1,18.651598,73.735448,52.3
9864,0.5,0,0,2,0,910.1941748,1,1,35.0,136.0,37.5
9865,0,0,0,1,0,550.1222494,1,1,28.593566,77.362752,18.0
9866,0.5,0,0,2,0,1354.285714,1,1,12.889549,77.563506,47.4
9867,0,0,0,3,0,2555.677254,1,1,12.8458,77.6727,70.0
9868,0,0,0,2,0,1296.111665,1,1,12.8458,77.6727,65.0
9869,0.5,1,1,1,0,583.0223881000001,0,1,19.1759,72.9522,75.0
9870,0.5,0,0,1,0,610.0040667000001,1,1,19.12,72.91,120.0
9871,0,0,0,1,0,1100.535396,1,1,22.12947,73.41756,18.5
9872,0.5,0,0,4,0,2799.768295,1,1,21.0,77.0,290.0
9873,0.5,0,1,3,0,2250.692521,1,1,30.715271,76.681229,65.0
9874,0.5,0,0,3,0,1750.031819,1,1,19.102075,72.841149,550.0
9875,0,0,0,1,0,675.1493119,1,1,22.071771,88.228323,26.0
9876,0,0,0,2,0,1000.0,1,1,30.738090000000003,76.807452,35.0
9877,0.5,0,0,1,0,550.0550055,1,1,21.09622,79.065033,25.0
9878,0.5,1,1,3,0,2561.756633,0,1,30.654128000000004,76.732427,140.0
9879,0,0,0,2,0,1098.158473,1,1,19.864265,75.326624,65.0
9880,0,0,0,2,0,1130.156338,1,1,12.957468,77.516563,60.0
9881,0.5,1,1,4,0,2485.0,0,1,30.662283,76.822397,99.4
9882,1,1,1,2,0,924.8210024,0,0,15.763599,73.676797,31.0
9883,0.5,1,1,2,0,1019.881229,0,1,19.0168,73.09646,79.0
9884,0.5,1,1,3,0,1609.788954,0,1,21.0,77.0,71.7
9885,0.5,0,0,2,0,1176.156108,1,1,18.52361,73.84778,88.0
9886,0.5,0,0,2,0,1020.929045,1,1,18.96667,72.83333,200.0
9887,0.5,0,0,2,0,1260.352899,1,1,26.606357,80.114695,35.0
9888,0,0,0,2,0,900.0473708999999,1,1,26.233244,78.218901,19.0
9889,0.5,1,1,3,0,1399.864529,0,1,20.26444,85.82806,62.0
9890,0.5,0,0,2,0,1200.300075,1,1,28.19491,76.826552,16.0
9891,0.5,0,0,2,0,1100.065189,1,1,12.95619,77.70194000000001,67.5
9892,0.5,0,0,2,0,1080.150282,1,1,38.6056,-86.1011,69.0
9893,0,0,0,2,0,1889.020071,1,1,12.852401,80.05933900000001,32.0
9894,0.5,0,0,3,0,1720.113036,1,1,18.973908,73.02510600000001,140.0
9895,0,0,0,2,0,1270.110076,1,1,24.395822,78.989627,45.0
9896,0,0,1,2,0,950.269243,1,1,28.75,77.28,30.0
9897,0,0,0,2,0,750.0340924999999,1,1,27.557683,76.631291,55.0
9898,0,0,0,2,0,940.0179051,1,1,12.778033,77.632191,52.5
9899,0.5,0,0,3,0,1586.042823,1,1,19.035407,73.065449,180.0
9900,0,0,0,2,0,1237.930181,1,1,15.256633,73.966291,50.0
9901,0.5,0,1,3,0,1950.268162,1,1,13.152957999999998,77.426875,240.0
9902,0,0,0,4,0,2095.557418,1,1,28.438712,77.300285,100.0
9903,0.5,1,1,2,0,562.7218422999999,0,0,24.6902,78.416,65.0
9904,0.5,0,1,4,0,2549.019608,1,1,21.0,77.0,130.0
9905,0,0,0,2,0,650.2242152000001,1,1,23.275614,77.378878,14.5
9906,0,0,0,2,0,800.0,1,1,30.731886,76.724948,75.0
9907,0.5,0,0,2,0,922.8597796,1,1,24.69028,78.41889,170.0
9908,0.5,0,0,3,0,1352.112676,1,1,18.142137,74.57283100000001,120.0
9909,0.5,0,1,2,0,979.9291617,1,1,28.509982,77.05185,58.1
9910,0,0,0,3,0,1065.189604,1,1,22.747639000000003,88.600902,25.0
9911,0.5,1,1,3,0,71499.17628,0,0,18.573994,73.753171,8680.0
9912,0.5,0,0,1,0,423.9963915,1,1,18.957085,72.823163,94.0
9913,0.5,0,0,2,0,915.0805271,1,1,24.69028,78.41889,75.0
9914,0.5,1,1,2,0,1123.688002,0,1,12.9407,77.7466,54.6
9915,0.5,0,0,3,0,1707.577375,1,1,28.368269,77.37273,48.0
9916,0,0,0,3,0,1439.884809,1,1,35.0,136.0,120.0
9917,0.5,1,1,3,0,1554.243084,0,1,12.8706,77.6279,100.0
9918,0.5,0,1,3,0,1818.181818,1,0,28.396092,76.972169,100.0
9919,0.5,0,0,3,0,1500.150015,1,1,22.288976,73.128222,50.0
9920,0,0,0,3,0,1600.0,1,1,22.23002,88.15990699999999,50.0
9921,0.5,0,0,3,0,67500.67501,1,0,19.2167,73.0833,7500.0
9922,0,0,0,3,0,1350.2285,1,1,26.584047,74.864988,65.0
9923,0.5,0,1,1,0,673.81317,1,1,19.4559,72.8114,26.4
9924,0,0,0,2,0,1700.1020059999998,1,1,13.09,80.27,150.0
9925,0.5,1,0,4,0,2568.956193,0,0,22.5922,88.484911,190.0
9926,0.5,0,0,3,0,1861.504095,1,1,28.392686,76.959391,100.0
9927,1,0,1,3,0,1680.672269,1,0,18.558319,73.77588,130.0
9928,0.5,0,0,2,0,1400.025455,1,1,12.96991,77.59796,110.0
9929,0.5,1,1,3,0,1491.083471,0,1,18.097689000000003,74.735239,99.5
9930,0.5,0,1,3,0,2223.280927,1,1,28.488415000000003,77.285903,140.0
9931,0.5,1,0,2,0,791.7656374,0,1,19.161955,72.839616,130.0
9932,0.5,0,0,3,0,919.8879552,1,0,22.54111,88.33778000000001,82.1
9933,0.5,1,0,1,0,704.9758177,0,1,19.11333,72.92156700000001,86.0
9934,0.5,0,0,1,0,680.0752424,1,1,18.973908,73.02510600000001,47.0
9935,0,0,0,3,0,1301.405518,1,1,21.201983,81.374348,25.0
9936,0.5,0,0,1,0,650.1677852000001,1,1,30.662283,76.822397,15.5
9937,0.5,0,1,1,0,740.0791119,1,1,19.2836,72.8675,58.0
9938,0.5,1,1,2,0,700.0,0,0,19.221571,73.042474,140.0
9939,0.5,0,1,2,0,1437.504492,1,1,19.1955,72.8728,200.0
9940,0.5,0,0,3,0,1396.061269,1,1,26.8626,75.7633,31.9
9941,0,0,0,3,0,1500.0789519999998,1,1,28.6221,77.3674,95.0
9942,0.5,0,0,3,0,1400.187735,1,1,30.690115,76.759652,89.5
9943,0.5,0,0,2,0,1179.245283,1,1,23.126218,72.628827,30.0
9944,0,0,0,3,0,1349.877284,1,1,12.96991,77.59796,99.0
9945,0,0,0,1,0,540.0914001,1,1,29.892311,78.000723,13.0
9946,0.5,0,0,2,0,1175.088132,1,1,12.9377,80.2153,60.0
9947,0.5,0,1,2,0,986.6798224,1,1,19.239813,72.962722,160.0
9948,0,0,0,1,0,550.017188,1,1,28.689982,77.339807,16.0
9949,0.5,0,0,3,0,1851.851852,1,1,12.96991,77.59796,150.0
9950,0.5,1,0,2,0,951.4285714,0,0,23.55,87.32,33.3
9951,0.5,1,1,3,0,1800.0,0,1,21.0,77.0,79.2
9952,0.5,0,0,2,0,1070.090958,1,1,19.038205,73.06612,100.0
9953,0,0,0,3,0,1200.082764,1,1,12.975,80.13472,58.0
9954,0.5,0,0,2,0,810.1598422999999,1,1,18.96667,72.83333,37.0
9955,0,0,0,2,0,1259.181532,1,1,12.87004,77.673275,60.0
9956,0.5,1,0,3,0,1200.0,0,1,22.58,88.42,27.0
9957,0.5,1,1,3,0,1406.025825,0,1,18.5993,73.7625,98.0
9958,0,0,1,3,0,1369.863014,1,1,26.900926,75.775927,62.0
9959,0.5,0,0,3,0,1751.219512,1,1,22.54111,88.33778000000001,71.8
9960,0.5,1,1,2,0,665.0446067,0,1,19.18,72.96333,82.0
9961,0.5,1,1,2,0,527.4957141,0,1,18.96667,72.83333,120.0
9962,0,0,0,3,0,1400.0,1,1,12.90579,77.54264,72.8
9963,0,0,1,2,0,1224.828732,1,1,28.595305,77.347365,59.0
9964,0.5,0,0,1,0,673.9863029,1,1,19.256471,72.868815,62.0
9965,0.5,0,1,1,0,658.0789695000001,1,1,18.097689000000003,74.735239,47.0
9966,0,0,0,2,0,1100.046318,1,1,16.4911,80.66650200000001,47.5
9967,0.5,0,0,3,0,2010.723861,1,0,28.394375,77.35722700000001,75.0
9968,0.5,0,0,3,0,2050.300711,1,1,28.9196,76.8972,75.0
9969,0.5,0,1,3,0,1040.983923,1,1,19.18,72.96333,270.0
9970,0.5,1,1,2,0,921.0996073,0,1,21.080409,79.098334,25.8
9971,0,1,0,2,0,1000.0,0,1,12.96991,77.59796,400.0
9972,0.5,0,1,4,0,3187.182359,1,1,24.69028,78.41889,370.0
9973,0.5,0,1,1,0,627.0226537000001,1,1,26.86056,80.91583,62.0
9974,0,0,0,3,0,1279.681501,1,1,25.45,81.85,90.0
9975,0,0,0,2,0,1000.0,1,1,18.700817,73.685514,42.0
9976,0,0,0,2,0,1140.114011,1,1,12.8458,77.6727,38.0
9977,0,0,0,2,0,907.1117562,1,1,13.09,80.27,50.0
9978,0,0,0,2,0,1100.110011,1,1,26.832353,75.841749,30.0
9979,0.5,0,1,2,0,1170.068027,1,1,23.182972,72.611485,43.0
9980,0.5,0,1,4,0,2500.0,1,1,18.576018,73.793901,210.0
9981,0.5,1,1,1,0,400.0840513,0,0,22.803593,83.755013,95.2
9982,0.5,0,1,1,0,748.3261126,1,1,30.662283,76.822397,38.0
9983,0.5,0,0,2,0,980.1252382,1,1,21.12359,72.804292,36.0
9984,0.5,0,1,3,0,1405.13014,1,1,28.546788,77.37849399999999,74.5
9985,0.5,0,0,3,0,1200.012,1,1,19.0705,72.8309,400.0
9986,0.5,0,0,2,0,1100.608572,1,1,19.1955,72.8728,170.0
9987,0.5,1,0,2,0,940.8450704,0,1,22.403867,88.47000600000001,33.4
9988,0.5,1,0,3,0,1560.390098,0,1,16.5066,80.7222,62.4
9989,0.5,0,0,3,0,1665.3656,1,1,23.182972,72.611485,64.0
9990,0.5,0,1,2,0,1155.115512,1,1,12.98556,77.66389000000001,77.0
9991,0,0,0,2,0,1100.21526,1,1,12.96991,77.59796,46.0
9992,0,0,0,3,0,1595.150742,1,1,12.938382,77.693968,100.0
9993,0,0,0,3,0,1611.111111,1,1,12.926562,74.872403,58.0
9994,0,0,0,2,0,1035.031847,1,1,22.485666,70.058918,26.0
9995,0,1,0,2,0,982.1753365,0,1,13.09,80.27,54.0
9996,0.5,0,1,2,0,640.0,1,0,19.249861,72.96386600000001,96.0
9997,0.5,0,0,3,0,1363.388475,1,1,19.1347,72.8553,300.0
9998,0.5,1,1,4,0,1801.801802,0,0,13.071197,80.170051,100.0
9999,0.5,0,1,3,0,1520.499593,1,1,13.048973,80.248296,280.0
10000,0,0,1,2,0,1205.545509,1,1,26.92652,80.948937,40.0
10001,0.5,1,1,4,0,3236.554022,0,1,28.5679,77.3679,340.0
10002,0.5,0,1,4,0,2215.1277010000003,1,1,29.890963,73.870092,45.1
10003,0,0,0,2,0,957.0210545,1,1,13.025845,77.770331,55.0
10004,0,0,0,3,0,1070.205479,1,1,22.610226,88.428003,50.0
10005,0.5,1,1,2,0,740.0359446,0,1,18.097689000000003,74.735239,70.0
10006,0,0,0,2,0,975.2133279,1,1,28.21,76.87,24.0
10007,0,0,0,3,0,1580.403003,1,1,26.806025,75.88136,40.0
10008,0.5,0,1,3,0,1695.030172,1,1,25.442075,78.528384,500.0
10009,0.5,0,1,2,0,1095.0371710000002,1,1,30.684523,76.691728,54.5
10010,0,0,0,2,0,1000.0,1,1,17.80268,83.35613599999999,34.5
10011,0.5,1,1,3,0,1085.7026529999998,0,0,19.222101,72.988231,160.0
10012,0.5,0,0,2,0,1163.805644,1,1,19.05871,72.89969,240.0
10013,0.5,0,0,3,0,1068.577535,1,1,19.1849,72.8347,170.0
10014,0.5,0,0,1,0,600.0,1,1,19.245347,73.124577,34.8
10015,0.5,0,0,2,0,1440.057602,1,1,19.048979,73.078232,120.0
10016,0.5,0,0,3,0,1299.207483,1,1,13.04034,77.591347,100.0
10017,0,0,0,2,0,1100.16044,1,1,28.579004,77.431173,48.0
10018,0.5,0,0,1,0,457.14285710000007,1,1,19.05871,72.89969,100.0
10019,0.5,0,1,2,0,1085.126286,1,1,28.494868,77.410298,58.0
10020,0.5,0,1,3,0,1687.194196,1,1,18.5853,73.7413,100.0
10021,0,0,0,3,0,2199.661591,1,1,26.86056,80.91583,78.0
10022,0.5,0,1,2,0,1041.636016,1,0,12.905368,77.580403,70.8
10023,0.5,0,0,3,0,2240.1433690000003,1,0,19.014858,72.8662,450.0
10024,0,0,0,3,0,1168.923735,1,1,12.88851,80.11847900000001,49.2
10025,0.5,0,0,4,0,4332.073093999999,1,0,28.423082,77.05640600000001,550.0
10026,0.5,0,0,4,0,2100.25203,1,1,35.373870000000004,132.764401,75.0
10027,0.5,0,1,4,0,4100.361222,1,1,19.055891,73.06786899999999,420.0
10028,0.5,1,1,1,0,325.9191492,0,0,19.222101,72.988231,57.0
10029,0.5,0,0,3,0,1851.851852,1,1,13.019578,77.017574,120.0
10030,0.5,0,1,3,0,2432.432432,1,1,28.546788,77.37849399999999,180.0
10031,0,0,0,2,0,950.3239741,1,1,23.277469,77.334625,22.0
10032,0,0,0,1,0,625.0,1,1,15.2601,73.982,24.0
10033,0.5,0,0,2,0,1110.042182,1,1,18.518864,73.831829,150.0
10034,0.5,0,1,3,0,2680.311891,1,1,26.8626,75.7633,110.0
10035,0.5,0,0,2,0,850.0258704,1,1,19.049513,72.91920400000001,230.0
10036,0.5,0,1,2,0,1172.457898,1,1,19.033956,73.075342,110.0
10037,0.5,0,0,2,0,956.5217391,1,1,24.69028,78.41889,110.0
10038,0,0,0,2,0,1400.233372,1,1,30.697795000000003,76.714722,60.0
10039,0,0,0,1,0,529.8481102,1,1,28.2102,76.8606,15.0
10040,0.5,1,1,2,0,1062.840441,0,1,19.05871,72.89969,160.0
10041,0,0,0,3,0,1699.39577,1,1,23.18278,75.77722,45.0
10042,0.5,0,0,3,0,1123.809524,1,1,22.54111,88.33778000000001,47.2
10043,0,0,0,3,0,999.7183892,1,1,21.52,70.47,35.5
10044,0.5,0,0,3,0,1500.009375,1,1,18.935883,72.82575899999999,800.0
10045,0,0,1,1,0,500.0,1,1,26.707154,80.98234599999999,12.0
10046,0,0,0,2,0,1365.125592,1,1,13.055985,77.622157,75.0
10047,0.5,0,0,2,0,1488.12005,1,1,59.912884,10.741975,35.7
10048,0,0,0,2,0,1164.040115,1,1,12.9407,77.7466,65.0
10049,0.5,0,0,3,0,1595.159516,1,1,28.63676,77.36315,87.0
10050,0,0,0,3,0,2700.4570000000003,1,1,26.769016,80.93827399999999,130.0
10051,0.5,0,0,3,0,820.0258956,1,1,19.1758,72.8643,190.0
10052,0.5,0,0,1,0,616.1032028,1,1,22.491938,88.386889,27.7
10053,0.5,0,0,2,0,1050.06105,1,1,18.558319,73.77588,86.0
10054,0.5,0,1,4,0,2178.533475,1,1,19.1615,72.8731,410.0
10055,0,0,0,2,0,1030.110935,1,1,12.88784,77.654131,65.0
10056,0.5,1,0,2,0,760.9860665,0,1,22.5747,88.32600000000001,21.3
10057,0.5,0,0,4,0,2470.406588,1,1,28.5041,77.381557,96.0
10058,0.5,0,0,2,0,814.000814,1,1,13.144144,77.340868,40.0
10059,0.5,0,0,2,0,1185.009628,1,1,18.142137,74.57283100000001,80.0
10060,0.5,1,0,2,0,743.75,0,1,22.54111,88.33778000000001,23.8
10061,0.5,0,1,3,0,1865.057597,1,1,28.381971000000004,77.347688,68.0
10062,0,0,0,2,0,746.2686567000001,1,1,18.744775,73.823649,19.0
10063,0.5,1,1,2,0,1521.179499,0,1,30.739007,76.74839300000001,65.0
10064,0.5,0,0,2,0,1275.1801890000002,1,1,20.098413,79.10786,69.0
10065,0.5,0,0,2,0,1100.16044,1,1,35.0,136.0,48.0
10066,0.5,0,0,1,0,700.0443066,1,1,18.96,72.82,79.0
10067,0.5,1,1,3,0,1178.9749470000002,0,1,18.798889000000003,73.323278,72.0
10068,0,0,0,1,0,675.6756757,1,1,27.61194,75.13972,14.0
10069,0.5,0,0,2,0,1175.213675,1,1,10.52,76.21,33.0
10070,0.5,0,0,2,0,1241.114747,1,1,19.048979,73.078232,110.0
10071,0.5,1,1,2,0,1273.333333,0,1,26.900926,75.775927,38.2
10072,0.5,0,1,2,0,904.3478261,1,1,19.1849,72.8347,130.0
10073,0.5,0,1,3,0,2333.333333,1,0,12.9847,77.5491,350.0
10074,0.5,0,0,4,0,2814.258912,1,1,13.118911,77.621325,120.0
10075,0,0,0,1,0,549.9276411000001,1,1,28.66667,77.41667,19.0
10076,0.5,0,0,3,0,1355.980588,1,1,28.5942,77.3675,95.0
10077,0.5,0,1,2,0,1138.996139,1,1,12.90579,77.54264,47.2
10078,0.5,0,0,5,0,3825.022602000001,1,1,22.56972,88.36972,550.0
10079,0.5,0,1,2,0,1257.861635,1,1,18.5438,73.9438,110.0
10080,0.5,0,0,2,0,1135.169224,1,1,28.585757,77.396668,54.0
10081,0,0,0,1,0,600.0,1,1,17.45,78.5,18.0
10082,0,0,0,2,0,975.2020061,1,1,21.15389,79.08306,35.0
10083,0.5,0,0,4,0,4599.715256,1,1,18.49667,73.94167,420.0
10084,0.5,0,0,1,0,649.7341996,1,1,28.162032,76.811066,11.0
10085,0.5,0,0,2,0,1246.882793,1,1,19.221571,73.042474,200.0
10086,0.5,0,0,2,0,848.985725,1,1,28.5688,77.3425,22.6
10087,0.5,0,0,2,0,787.6923077,1,1,16.872279000000002,74.576673,320.0
10088,0.5,1,1,2,0,1250.0,0,1,26.781748,81.006714,45.0
10089,0,0,0,1,0,665.0544135,1,1,21.17,72.83,22.0
10090,0,0,0,2,0,1049.868766,1,1,18.107793,83.400211,28.0
10091,0,0,0,2,0,9677.419355,1,1,26.807408,75.83865899999999,15.0
10092,0,0,0,1,0,611.995104,1,1,30.92,77.12,15.0
10093,0,1,0,3,0,1036.26943,0,1,12.80009,77.71181999999999,38.0
10094,0.5,0,0,3,0,1500.159591,1,1,18.5993,73.7625,94.0
